doi,title,authors,affiliations,abstract,journal,published_date,crossref_type,url,source_issn,abs_journal_title,abs_field,abs_publisher,abs_ajg2024,abs_ajg2021,abs_ajg2018
10.1108/ijopm-07-2025-0652,Tone manipulation and its implications for trade credit misallocation in supply chains,Yifan Zhan; Tiantian Zhang; Hing Kai Chan; Wai Kin Leung; Tian Xiao,"School of Accounting, Hangzhou Dianzi University , ,; Nottingham University Business School China, University of Nottingham Ningbo China , ,; College of Business and Public Management, Wenzhou-Kean University , ,; International Frontier Interdisciplinary Research Institute, Wenzhou-Kean University , ,; School of Business, Hunan First Normal University , ,","Purpose Drawing on signaling theory, this paper investigates how buyers' rhetorical tone manipulation embedded in annual reports distorts suppliers' perceptions and contributes to trade credit misallocation within supply chains. Moreover, it explores which kinds of firms are easier to exploit through such textual manipulation and provides a way for suppliers to mitigate it: greater supply chain transparency (SCT). Design/methodology/approach This study applies secondary data analysis. We obtain the textual analysis metrics from the Chinese Research Data Services (CNRDS) platform. Other data are collected from the China Stock Market and Accounting Research (CSMAR) database, the Bloomberg database, and the State Intellectual Property Office (SIPO). A two-way fixed effects model is conducted. Instrumental variable estimation and the propensity score matching approach are employed to address potential endogeneity. Findings Using textual analysis of 4,915 Chinese firm-year observations (2007–2022), this study finds that buyers strategically embed the annual reports' optimistic tone, which constitutes a distorted signal. Exploiting suppliers’ information disadvantage, buyers drive trade credit misallocation, reflected in inflated days payable outstanding (DPO). This inefficiency is stronger for buyers with reputable legal or technical standing, while the impact of reputation is attenuated as SCT rises. Originality/value This study bridges the gap between operations and finance domains by illustrating how qualitative disclosures distort financial dynamics within supply chains. It further advances tone management research by revealing that manipulative tone in the annual reports of well-reputed buyer firms is more likely to mislead suppliers. Practically, it calls for suppliers to integrate tone analysis into credit evaluations and identifies SCT as an effective instrument for curbing information asymmetry in trade credit decisions.",International Journal of Operations &amp; Production Management,2026-06-12,journal-article,https://doi.org/10.1108/ijopm-07-2025-0652,1758-6593,International Journal of Operations and Production Management,OPS&TECH,Emerald,4,4,4
10.1080/00343404.2026.2670359,Supporting transformation in Smart Specialisation Strategies: the role of formative evaluation,Alejandra Boni; Míriam Acebillo-Baqué; Diana Velasco; Jordi Molas-Gallart; Tatiana Fernández-Sirera,Universitat Politècnica de València; Generalitat de Catalunya,,Regional Studies,2026-06-11,journal-article,https://doi.org/10.1080/00343404.2026.2670359,1360-0591,Regional Studies,"REGIONAL STUDIES, PLANNING AND ENVIRONMENT",Taylor & Francis,4,4,3.0
10.1002/job.70102,How Does Leader Self‐Sacrifice Lead to Subordinate Self‐Sacrifice? A Conformity Perspective,Feifan Yang; Mengxi Yang; Yufei Liu; Alexander Newman; Bin Wang,Business School Soochow University Suzhou China; School of Economics and Management University of Chinese Academy of Sciences Beijing China; MOE Social Science Laboratory of Digital Economic Forecasts and Policy Simulation University of Chinese Academy of Sciences Beijing China; School of Business Administration Dongbei University of Finance and Economics Dalian China; Melbourne Business School The University of Melbourne Melbourne Australia; Department of Management Monash University Melbourne Victoria Australia,"ABSTRACT Prior studies have typically viewed self‐sacrificing managers as “good leaders” who inspire their employees through such positive mechanisms as fostering identification with the leader and cultivating high‐quality leader–follower relationships that benefit both parties. Based on theories of conformity, we challenge the prevailing supportive view by arguing that leader self‐sacrifice (LSS) can increase subordinate self‐sacrifice through a pressure‐based mechanism. Specifically, using data from one experiment and two 3‐wave field studies, we found that LSS was positively related to subordinate self‐sacrificial pressure, which in turn prompted subordinate self‐sacrifice. Furthermore, we established that leader autonomy support mitigated these effects: When leaders provided greater autonomy support, their employees experienced lower levels of self‐sacrificial pressure induced by LSS. These findings reveal a previously overlooked, pressure‐driven mechanism through which LSS influences followers, and thus, even well‐intentioned leader behaviors can impose hidden psychological demands on subordinates.",Journal of Organizational Behavior,2026-06-11,journal-article,https://doi.org/10.1002/job.70102,1099-1379,Journal of Organizational Behavior,PSYCH (WOP-OB),Wiley-Blackwell,4,4,4
10.1002/job.70100,Emotional Ambivalence Contextualized: The Antecedents and Consequences of Daily Affective Profiles During Pregnancy,David F. Arena; Jinfeng P. Chen; Allison S. Gabriel; Kristen P. Jones; Devalina Nag,"College of Business The University of Texas at Arlington Arlington Texas USA; Organizational Behavior and Human Resource Area, Mitchell E. Daniels, Jr. School of Business Purdue University West Lafayette Indiana USA; Fogelman College of Business and Economics The University of Memphis Memphis Tennessee USA; Department of Management and Marketing Texas Woman's University Denton Texas USA","ABSTRACT Research has increasingly highlighted the prevalence of emotionally ambivalent experiences for employees at work, with several self‐regulatory benefits emerging. Yet we do not have a full understanding of which work‐related contexts yield generative or maladaptive consequences of emotional ambivalence. Drawing on theories of emotional ambivalence and self‐regulation at work, we explore the nature, antecedents, and consequences of profiles of daily affective experiences among pregnant employees—consisting of anxiety, anger, fatigue, vigor, and pride. Across two daily experience sampling studies capturing 279 pregnant employees across 2408 days of data, we find four profiles of daily affective experiences, with women experiencing more ambivalent (i.e., strongly mixed ) profiles incurring the most hindered outcomes, challenging previous findings on the self‐regulatory benefits of emotional ambivalence within organizational research. In contrast, women in more positive profiles (i.e., positives ) reaped the greatest benefits, suggesting that positive affective experiences are beneficial only when they are conjointly felt with lower negative affective states—a more univalent experience rather than an ambivalent one. Combined, our research extends the emotional ambivalence literature by showing that in liminal contexts, such as working during pregnancy, where discretion and autonomy may be limited, emotional ambivalence can contribute to adverse performance and well‐being outcomes.",Journal of Organizational Behavior,2026-06-11,journal-article,https://doi.org/10.1002/job.70100,1099-1379,Journal of Organizational Behavior,PSYCH (WOP-OB),Wiley-Blackwell,4,4,4
10.1017/s0266466626100383,COVARIATE-AUGMENTED CUSUM BUBBLE MONITORING PROCEDURES,Sam Astill; A. M. Robert Taylor; Yang Zu,University of Essex; University of Macau,"We explore how information from covariates can be incorporated into the CUSUM-based real-time monitoring procedure for explosive asset price bubbles developed in Homm and Breitung (2012, Journal of Financial Econometrics 10, 198–231). Where dynamic covariates are present in the data generating process (DGP), the false positive rate (FPR) of the basic CUSUM procedure, which is based on the assumption that prices follow a univariate DGP, under the null of no explosivity will not, in general, be properly controlled, even asymptotically. In contrast, accounting for these relevant covariates in the construction of the CUSUM statistics leads to a procedure whose FPR can be controlled using the same asymptotic crossing function as employed by Homm and Breitung (2012). Doing so is also shown to have the potential to significantly increase the chance of detecting an emerging bubble episode in finite samples. We additionally allow for time-varying volatility in the innovations driving the model through the use of a kernel-based variance estimator.",Econometric Theory,2026-06-11,journal-article,https://doi.org/10.1017/s0266466626100383,1469-4360,Econometric Theory,ECON,Cambridge University Press,4,4,4
10.1111/1467-8551.70084,The Perils of Progress and Pitfalls of Decline: How Innovation Performance Feedback Impacts Innovation Ambidexterity,Pouya Derayati,"College of Business Missouri State University 851 S John Q Hammons Pkwy, GLA 421 Springfield MO 65897 USA","Abstract Research on organizational ambidexterity has identified several important antecedents that impact a firm's ability to balance exploration and exploitation. However, behavioural motivations, particularly with respect to performance feedback, are largely underexplored. Drawing on the behavioural theory of the firm, this study examines how innovation performance above and below aspiration levels influences subsequent levels of innovation ambidexterity. Using patent data from 1682 US manufacturing firms between 1980 and 2003, the analysis reveals that both positive and negative innovation performance gaps reduce innovation ambidexterity. Furthermore, organizational size moderates these effects asymmetrically: while larger organizational size dampens the negative effects of performance shortfalls, the negative impact of positive performance feedback is amplified only among the largest firms. The study also finds that innovation orientation conditions firm responses to positive feedback: firms with an exploration‐oriented profile maintain stable ambidexterity, whereas exploitation‐oriented firms reduce ambidexterity in response to success. These findings offer novel theoretical and practical insights into the dynamic, context‐dependent nature of ambidexterity and extend the behavioural theory of the firm into the innovation domain.",British Journal of Management,2026-06-11,journal-article,https://doi.org/10.1111/1467-8551.70084,1467-8551,British Journal of Management,ETHICS-CSR-MAN,Wiley-Blackwell,4,4,4
10.1287/opre.2023.0175,Data-Driven Piecewise Affine Decision Rules for Stochastic Programming with Covariate Information,Yiyang Zhang; Junyi Liu; Xiaobo Zhao,"Department of Industrial Engineering, Tsinghua University, Beijing 100084, China","Piecewise affine decision rule methods enable the smarter and more efficient decision making for contextual stochastic programming In contextual stochastic programming, the efficacy of data-driven decision rule (DR) methods often faces the trade-off between approximation accuracy of DR hypothesis class and computational efficiency of learning the DR. To this end, in “Data-driven Piecewise Affine Decision Rules for Stochastic Programming with Covariate Information,” Zhang, Liu, and Zhao employ a piecewise affine decision rule (PADR) characterized by the difference of max-affine formula. Their research shows the consistency guarantees of the PADR method with the excess risk bound without the assumption of convexity or linearity. By exploiting the compact max-affine structure of PADR, they develop a novel majorization-minimization algorithm to efficiently solve the highly nonconvex and nonsmooth PADR-based ERM problem. Numerical experiments show that PADR significantly lowers costs, decreases computation time, and is robust to feature dimensions and nonlinearity of the underlying dependency. These results offers a theoretically consistent and practically scalable PADR approach for researchers and practitioners to solve contextual stochastic programming with both high reliability and computational efficiency.",Operations Research,2026-06-10,journal-article,https://doi.org/10.1287/opre.2023.0175,1526-5463,Operations Research,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2024.05622,The Real Effects of Fair Workweek Laws on Work Schedules: Evidence from Los Angeles,Caleb Kwon; Ananth Raman,"McCombs School of Business, The University of Texas at Austin, Austin, Texas 78712; Technology and Operations Management Unit, Harvard Business School, Boston, Massachusetts 02163","Fair Workweek Laws (FWLs) aim to improve the predictability and stability of employee work schedules. They do so by requiring employers to provide work schedules with sufficient advance notice or to compensate workers when such notice is not provided. Despite the growing number of U.S. jurisdictions with active FWLs (currently more than 10), there is little empirical evidence of their effects on work schedules. This paper examines the impact of Los Angeles’s FWL on the predictability and stability of work schedules, using administrative data from seven independent retail chains operating in Los Angeles, CA. We find that Los Angeles’s FWL increased the predictability of work schedules: shift-level advance notice increased by 8.6% in the log specification, and the levels specification implies an increase of 1.31 days per shift. Furthermore, the share of shifts scheduled with less than 14 days’ notice decreased from 49.9% to 34.8%. However, we find that the law did not improve several commonly used measures of schedule stability, such as consistency in shift start times and hours worked. Our analysis also does not find evidence to support several commonly raised concerns about FWLs, including reduced work hours, increased employee turnover, reduced hiring, increased use of part-time workers, and reduced store operating hours. Overall, our results suggest that although FWLs can lead to some improvements in schedule predictability without these commonly raised negative consequences, they may have limited potential to increase schedule stability. This paper was accepted by Karan Girotra, operations management. Supplemental Material: The online appendix and data files are available at https://doi.org/10.1287/mnsc.2024.05622 .",Management Science,2026-06-10,journal-article,https://doi.org/10.1287/mnsc.2024.05622,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1287/mnsc.2023.02358,Racial Inequality and Bureaucracy in U.S. Manufacturing,Dylan K. Nelson; Nathan Wilmers,"Department of Business Administration, Gies College of Business, University of Illinois Urbana-Champaign, Champaign, Illinois 61820; MIT Sloan School of Management, Massachusetts Institute of Technology, Cambridge, Massachusetts 02142","How does bureaucracy affect racial inequality? Prior research finds that bureaucratization can institutionalize racial inequality but also that insufficient bureaucracy creates opportunities for discrimination. In this project, we propose a third mechanism (differential worker sorting) through which bureaucratic work environments affect inequality. To clarify these perspectives, we contrast worker-protective features of bureaucracy, like fixed pay and seniority protections, to performance-oriented features, which structure production targets and often incorporate high-powered incentives. We study Black-White earnings inequality by matching a large survey of U.S. manufacturing workplaces to employer-employee linked data. Bureaucratic workplaces pay relatively more to Black workers than do nonbureaucratic workplaces. These benefits are strongest for college-educated Black workers and are concentrated in firms with structured target setting rather than those with high-powered incentives or worker protections per se. Moreover, increased pay for Black workers stems mainly from bureaucratic workplaces selecting for relatively higher-skilled Black workers. These findings suggest that bureaucratic employers attract high-performing Black workers not by paying them more relative to White workers but by providing a formalized production context that supports clear performance targets. This paper was accepted by Isabel Fernandez-Mateo, organizations. Funding: This research uses data from the Census Bureau’s Longitudinal Employer-Household Dynamics Program, which was partially supported by the National Science Foundation [Grants SES-9978093, SES-0339191, and ITR-0427889], the National Institute on Aging [Grant AG018854], and grants from the Alfred P. Sloan Foundation. Any views expressed are those of the authors and not those of the U.S. Census Bureau. The Census Bureau has reviewed this data product to ensure appropriate access, use, and disclosure avoidance protection of the confidential source data used to produce this product. This research was performed at a Federal Statistical Research Data Center [Project Number 2176: Grants CBDRB-FY23-P2176-R10549 and CBDRB-FY24-P2176-R11457]. Funding support was provided by the Massachusetts Institute of Technology (MIT) Future of Work Initiative and the MIT Sloan School of Management. Supplemental Material: The online appendices and data files are available at https://doi.org/10.1287/mnsc.2023.02358 .",Management Science,2026-06-10,journal-article,https://doi.org/10.1287/mnsc.2023.02358,1526-5501,Management Science,OR&MANSCI,Institute for Operations Research and the Management Sciences,4*,4*,4*
10.1002/joom.70051,Advancing Rigor in Operations Management Qualitative Research: From Proceduralism to Reflexive Reasoning,Miriam Wilhelm; Katja Wölfl; Eugenia Rosca; Kirstin Scholten,Department of Information Systems and Operations Management Vienna University of Economics and Business (WU) Vienna Austria; Department of Operations University of Groningen Groningen the Netherlands; Faculty of Business Administration and Economics Heinrich‐Heine University Düsseldorf Düsseldorf Germany,"ABSTRACT Qualitative research has evolved into a valued scientific approach to generate novel theoretical contributions in operations management (OM). However, a limited understanding of what constitutes methodological rigor in qualitative research has resulted in a proceduralized application of research practices and templates, hindering further progress. After tracing the origins of discipline‐specific rigor in OM—closely linked to the inductive (positivistic) case study method—we present an alternative perspective: rigor as researchers' demonstration of reflexivity in deliberate reasoning processes that infer theoretical insights from data. Based on a review of 87 qualitative research articles in three leading empirical OM journals ( Journal of Operations Management , Production and Operations Management , and Journal of Supply Chain Management ), published between 2015 and 2024, we trace the (limited) evolution of rigor in qualitative OM research across three time brackets. We then compare the current state of rigor in qualitative OM research with that of three leading management journals ( Academy of Management Journal, Organization Science , and Strategic Management Journal ) by examining the most recent time bracket (2023–2024). Through the analysis of discipline‐specific rigor developments and the cross‐field comparison, we identify areas of progress alongside persistent rigor gaps. Based on these gaps, we develop a series of probing questions to enhance researchers' reflexive reasoning, illustrated with examples from both fields. Our contribution provides a reflexivity‐based framework that enables researchers to move beyond procedural compliance toward rigorous qualitative research, ultimately yielding OM theories with greater explanatory power.",Journal of Operations Management,2026-06-10,journal-article,https://doi.org/10.1002/joom.70051,1873-1317,Journal of Operations Management,OPS&TECH,Wiley-Blackwell,4*,4*,4*
